DOAJ_ID,Title,Authors,Year,Journal,Country_Journal,DOI,URL,Abstract,Keywords,Database
81b08a704e1945c29a3128accf8e8183,Thermal conductivity prediction and comfort in adobe housing in Tamaulipas,Josué F. Pérez-Sánchez; Fatima R. Chavez-Vega; María E. Calvillo-Villicaña; Kenya Suárez-Domínguez; Karyme E. Estrada Castro; Jorge H. Luna-Domínguez; Rafaela Gallegos-Villela,2022,Cogent Engineering,GB,10.1080/23311916.2022.2109321,https://www.tandfonline.com/doi/10.1080/23311916.2022.2109321,"In Mexico, there are efforts to recover earth-based construction systems, mainly those that improve the comfort characteristics consisting of a thermal sensation different from that of the environment. One of the questions derives from the reason why, at high ambient temperatures, earth houses tend to have a much lower temperature inside while, at very low temperatures, indoor temperatures are higher. This paper analyzes a type of housing present in Tamaulipas, Mexico, characterized by adobe walls and palm roofs. From a specific solution of the transport equations considering the heat capacity of the material and the coefficient of thermal conductivity, it is shown that the heat transfer of a homogeneous material in housing is dominated by these two properties, which justifies the present architectural design and the paradigm of a better comfort of earthen dwellings concerning industrialized materials such as the concrete block, we also show the energy efficiency according to NOM-020-ENER-2011.",adobe thermal diffusivity; San Carlos Tamaulipas; sustainable housing,DOAJ
897a77badee84270b8ecd02b98f8cd85,Adobe with Termite Mound Soil for Sustainable House Construction in Gambella,Binaya Patnaik; Gatbel Buony; Seshadri Sekhar,2023,Ethiopian International Journal of Engineering and Technology,ET,10.59122/134CFC8,https://survey.amu.edu.et/ojs/index.php/EIJET/article/view/302,"The Gambella community in Ethiopia uses their indigenous knowledge of mixing termite mounds soil with locally available straws to build their mud houses. Mud houses constructed with termite mounds are comparatively stronger than those prepared with other soils, but they have severe durability issues due to shrinkage cracks that necessitate regular maintenance which is not affordable by many. This research paper presents technology intervention to resolve these issues faced by the community by introducing an alternative method of house construction called adobe. As part of this research 144 blocks of adobes were cast by using locally available materials and their performance was evaluated by conducting several strength and durability tests. The experimental results revealed that adobe prepared with termite mounds soil, 1.5% straws, and 2.5% of binder provides excellent strength and durability. The compressive strength was measured to be 2.6 MPa. Enhanced durability in terms of reduced shrinkage (17%), a low initial rate of absorption (0.29), and water absorption (0.26) were found in the adobe blocks. This indicates adobe is certainly the best solution to the existing houses' durability issues and a best-class sustainable solution for the construction of houses in Gambella, Ethiopia.



Keywords: Adobe, Chikka Bets, Compressive strength, Durability, Mud Houses, Straw",,DOAJ
8b321a9ffbb447fe9959266e5dac6833,Environmental and Cost Effects of Stabilized Laterite-Tyre Composite in Buildings,Fashuyi Olugbenga,2020,Proceedings of the International Conference of Contemporary Affairs in Architecture and Urbanism-ICCAUA,TR,10.38027/N82020ICCAUA316390,https://journal.iccaua.com/jiccaua/article/view/312,"
The increasing amount of waste tyres worldwide made its disposal a significant problem. In view of this, the availability of market for the tyres became imperative. Incidentally this market was found in the housing sector where recycled waste tyres were used as stabilized laterite composite for alternative building material. This study evaluated the environmental effects of the recycled waste tyres as composite of stabilized laterite for buildings. It also evaluated the cost effects of the stabilized laterite composite. The study concludes that the stabilized laterite composite is a cost effective alternative building material and that it reduces the level of greenhouse gasses. Other relevant issues were also discussed.
",Tyre stabilized laterite; Polymers; Cement; Greenhouse gases; Rubber,DOAJ
964b49d809374951b99fb040440222f3,Analysis of factors that influence graphic design as the preferred visual art subject in Ghana,Richard Selase Gbadegbe; Joseph Amewu; Elikem Krampa; Samuel Nii Adamah Sampah,2024,Cogent Education,GB,10.1080/2331186X.2024.2423604,https://www.tandfonline.com/doi/10.1080/2331186X.2024.2423604,"There is a high interest for graphic design among the visual art disciplines in Ghana and several factors account for this. The purpose of this study was to investigate the factors that influence the preference for graphic design as the preferred visual art subject. To carry out this task, purposive sampling technique was employed to collect data from 340 visual art students from selected senior high schools and tertiary institutions in Ghana. This was made up of 145 male and 195 female students. Data for the study were collected through the administration of an online survey instrument and a paper-printed questionnaire based on an integrated framework of Expectancy-Value Theory and Bronfenbrenner’s Ecological Systems Theory. The quantitative research method was adopted in which the Partial Least Square Structural Equation Modeling (PLS-SEM) software was used to analyze the data for the study. The findings revealed that perceived personal motivation, robust design ecosystem, strong intrinsic, extrinsic, social and cultural attributes are the key drivers that influence students’ preference for graphic design. It was further revealed that graphic design is perceived to have a robust ecosystem where sophisticated digital tools and processes are employed. Characterized by a good curriculum structure and the use of 2D and 3D computer software like Adobe Photoshop, Adobe Illustrator and Cinema 4D, students are easily attracted to pursuing graphic design. It is therefore recommended that the entire visual art education ecosystem should be redesigned to include technological tools, processes and collaborative learning where courses like computer-Aided and 3D graphics are integrated into other visual art subjects.",Graphic design ecosystem; visual art; preferred career; intrinsic factors; extrinsic factors; Art & Visual Culture,DOAJ
9a882d7cca534e859b57722b22bbc177,Influence of coconut fibres and lime on the properties of soil-cement mortar,Humphrey Danso; Dorothy Manu,2020,Case Studies in Construction Materials,GB,10.1016/j.cscm.2019.e00316,http://www.sciencedirect.com/science/article/pii/S2214509519304188,"Stabilisation of earth-based materials continues to gain attention among researchers in the field of construction. This study investigates the influence of coconut fibres and lime on the properties of soil-cement mortar. Fibres of 0.2–0.8 %; the lime of 0–15 %; cement of 5 % by weight of soil were used and tested for density, water absorption, compressive strength, tensile strength and SEM/EDS. There were improved density, water-resistance and erosion of the specimen. The optimum strength was recorded at 0.2 % fibre and 5 % lime addition of the specimen. The study concludes that coconut fibres and lime positively influences soil-cement mortar properties for construction application.",Coconut fibres; Compressive strength; Erosion test; Lime; Soil-cement mortar; Tensile strength,DOAJ
9e9cfa8d2c2d464f9aff7a50a64e9e79,Strength Formation and Failure Mechanism Analysis of Cement-Stabilized Laterite Granules Based on Numerical Simulation,Guilian Zou; Bo Yang; Jiangmiao Yu; Susu Yang; Qi Chen,2023,Buildings,CH,10.3390/buildings13123093,https://www.mdpi.com/2075-5309/13/12/3093,"The poor grading and significant differences in the mechanical properties of laterite granules in West Africa limit the application of this typical material in road structures. In this paper, the poorly graded laterite granule was blended with fine sand and stabilized with cement to improve the strength of laterite granules. An innovative combination of laboratory tests and numerical simulation analysis using the numerical simulation software PFC2D 5.0 was used to investigate the cement-stabilized laterite granule’s strength formation and failure mechanisms. Laboratory test results show that when the sand content is 40%, the grading curve is close to the maximum theoretical density lines (MTDLs), and the unconfined compressive strength of cement-stabilized laterite granules increased by 35.2% as the cement dosage increased from 2.5% to 5.0%. Numerical simulation tests show that the strength failure of cement-stabilized laterite granules is shear. The failure surface is tilted and through with the axial direction, and the compressive and tensile stresses between the particles cause the failure of the specimen. The simulation test results are close to the laboratory test results, and the deviation rate is less than 10%. It can guide the optimal grading design and strength prediction of cement-stabilized laterite granular materials and provides a basis for reducing laboratory tests and accurate design for such research in the future.",cement-stabilized laterite granules; strength formation mechanism; strength failure mechanism; numerical simulation,DOAJ
ac13a26ee814484eaa34005778597d7e,Adobe ceremonial o la metáfora del tiempo: reflexiones antropológicas en torno a la mezquita de Djenné en Malí,Daniel Ochoa Rodríguez,2023,Estudios de Asia y África,MX,10.24201/eaa.v58i3.2857,https://estudiosdeasiayafrica.colmex.mx/index.php/eaa/article/view/2857,"
Este artículo contiene una disertación sobre el tiempo, no en su dimensión física, sino como elemento social que configura una parte cardinal de la historia, la tradición y la identidad. El estudio de caso es la mezquita de Djenné, pues sus características permiten movilizar diferentes conceptos antropológicos sobre el tiempo. El objetivo principal es indagar sobre la manera como los pobladores de esta ciudad, mientras celebran el acto ceremonial de restauración de la mezquita, construyen un conjunto de símbolos sobre el tiempo que influye en sus relaciones sociales, sus construcciones culturales y sus nociones sobre el paso de la vida. Como referentes principales, recurro a la teoría del eterno retorno de Mircea Eliade, por un lado, y a los planteamientos sociológicos sobre el tiempo de Norbert Elias, por otro. A lo largo del documento se enriquece este debate con diferentes aportes de la lingüística cognitiva y de la filosofía del lenguaje.
",mezquita de Djenné; antropología del tiempo; tiempo sociológico; fiesta del repellado; arquitectura de adobe,DOAJ
ad40ff842e374cab917c6f851c6ae087,Effect of geopolymerization on geotechnical characteristics of palm kernel shell ash stabilized laterite,Adekemi Loretta AYODELE; Raymond AJAYI; Samuel Temiloluwa ADEYEMO,2025,Journal of Materials and Engineering Structures,DZ,,https://revue.ummto.dz/index.php/JMES/article/view/3579,"Laterite soils (LS) in tropical and subtropical regions exhibit poor engineering properties, making them unsuitable for road construction application. This study examined impact of alkaline activation on palm kernel shell ash (PKSA) stabilized LS. LS properties such as Liquid Limit (LL), Plastic Limit (PL), Optimal Moisture Content, Maximum Dry Density, and California Bearing Ratio (CBR) were determined to ascertain whether it is suitable as a roadway building material. The LS was mixed with different proportions (3, 6, and 9%) of PKSA only and then with an alkaline activator (i.e. 10 M Na2SiO3/NaOH). The earlier mentioned properties of the stabilized LS were determined. An X-ray diffraction test was conducted to examine the mineral composition of PKSA. The results show that the LS, in its natural state, is unsuitable for road construction applications without proper stabilization. Increasing the percentage of PKSA decreased LL, OMC and MDD for PKSA-based and PKSA-geopolymer-based stabilized LS. Furthermore, the CBR of PKSA stabilized soil improved by 77%. Upon further addition of alkaline activator, the CBR value increased by 50% when compared with the natural soil. It was concluded that adding an alkaline activator significantly impacts soil properties for construction. This environmentally friendly method can contribute to sustainable soil stabilization practices in tropical and subtropical regions.",geopolymerization; pksa; atterberg’s limit; california bearing ratio; tropical laterite; xrd analysis; plasticity characteristics,DOAJ
be82a318b2d948a59544765305747ee3,Acoustics of Compressed Earth Blocks Bound Using Sugarcane Bagasse Ash and Water Hyacinth Ash,Nicholas O. Ongwen; Adel Bandar Alruqi,2023,Applied Sciences,CH,10.3390/app13148223,https://www.mdpi.com/2076-3417/13/14/8223,"Mechanical compaction is often used to densify building earth blocks by reducing the void between the particles. Compacted stabilised earth involves a binder, which holds the particles of the materials together. The compaction and addition of binders to the earth can modify its transport, mechanical, and acoustical properties. In this study, the acoustic transmission coefficient, porosity, and airflow resistivity were investigated by varying the concentrations of water hyacinth ash (WHA) and sugarcane bagasse ash (SBA) binders. An acoustic test rig comprising an acoustic wave guide made from joined water pipes was employed to analyse the influence of the WHA and SBA binders on the acoustical performance of the earth blocks. It was found out that the measured acoustic wave transmission was sensitive to the variation in the composition of WHA and SBA in the earth blocks. Increasing the WHA concentration led to an increase in the acoustic transmission coefficient and porosity, but reduced the airflow resistivity of the compressed earth blocks; while increasing the SBA reduced the transmission coefficient and porosity, but increased the airflow resistivity. This shows that SBA has a stronger binding property than WHA, which is ideal for the manufacture of stronger earth blocks, while the higher porosity of the earth blocks obtained with WHA is good for the construction of porous walls, which is good for maintaining the airflow between the inside of buildings and the surrounding.",earth blocks; micropolar behaviour; sugarcane bagasse ash; water hyacinth ash; acoustical properties of compressed earth blocks,DOAJ
bea44dd036ff44a9a9a34eb37f8b32d0,Machine Learning Approaches for Prediction of the Compressive Strength of Alkali Activated Termite Mound Soil,Assia Aboubakar Mahamat; Moussa Mahamat Boukar; Nurudeen Mahmud Ibrahim; Tido Tiwa Stanislas; Numfor Linda Bih; Ifeyinwa Ijeoma Obianyo; Holmer Savastano,2021,Applied Sciences,CH,10.3390/app11114754,https://www.mdpi.com/2076-3417/11/11/4754,"Earth-based materials have shown promise in the development of ecofriendly and sustainable construction materials. However, their unconventional usage in the construction field makes the estimation of their properties difficult and inaccurate. Often, the determination of their properties is conducted based on a conventional materials procedure. Hence, there is inaccuracy in understanding the properties of the unconventional materials. To obtain more accurate properties, a support vector machine (SVM), artificial neural network (ANN) and linear regression (LR) were used to predict the compressive strength of the alkali-activated termite soil. In this study, factors such as activator concentration, Si/Al, initial curing temperature, water absorption, weight and curing regime were used as input parameters due to their significant effect in the compressive strength. The experimental results depict that SVM outperforms ANN and LR in terms of R<sup>2</sup> score and root mean square error (RMSE).",machine learning; artificial neural network; support vector machine; linear regression; alkali-activated termite soil; compressive strength,DOAJ
c4fbeb0002834defba4fa829595e3eb8,A geopolitics of mud construction: Self-help and the CINVA-Ram machine in Ghana and South Vietnam during the Cold War,Giaime Botti,2023,Frontiers of Architectural Research,CN,10.1016/j.foar.2023.07.002,http://www.sciencedirect.com/science/article/pii/S2095263523000584,"In 1951, the Organization of American States established the Centro Interamericano de Vivienda y Planeamiento (CINVA) to provide specialized training to tackle the housing problem. Based on archival documentation examined at the Rockefeller Archive Center and the Central and Historical Archive of the National University of Colombia, this article explores two significant episodes in which the story of one of the Center's most successful outputs connects to the history of the Cold War. It thus contributes to the literature investigating the architecture and related technologies of development aid in the historical context of the Cold War with a precise focus on the role of non-governmental actors. After detailing the history of the CINVA-Ram machine, the pressing machine to produce rammed-earth blocks developed at the Center and later exported to America, Europe, Africa, and Asia, the article explores its deployment in two different fronts of the Cold War: Ghana and South Vietnam. As highlighted in the conclusions, the significance of CINVA-Ram use in these contexts is manyfold. Firstly, its diffusion, although appearing as a successful case of south-to-south cooperation, was in fact possible because of the Rockefeller family-controlled IBEC's involvement. Secondly, it shows the global outreach of the intertwined action of governmental agencies, private companies, and NGOs, when fighting poverty and housing shortage via aided self-help initiatives were complementary strategies to the armed containment of Communism. Finally, it discusses the role played by US governmental and non-governmental actors in advancing US interests through technoscience, highlighting how the battle against poverty in the so-called “Third World” was in this case fought with one of the oldest and simplest construction techniques in the ideological framework of self-help.",Mud construction; CINVA-Ram; Housing; South Vietnam; Cold War; Ghana,DOAJ
c61f24a8a60149519ec48905a9ce56a2,Effects of Synthetic Foam on the Properties of Stabilized Lateritic Bricks,Adebimpe Omorinsola Akerele; Irewolede Aina Ijaola; Olatunbosun Hezekiel Omolayo,2021,"Journal of Engineering, Project, and Production Management",US,10.2478/jeppm-2021-0007,http://www.ppml.url.tw/EPPM_Journal/volumns/11_01_January_2021/ID_292_11_1_61_70.pdf,"Managing the production costs of construction projects is crucial especially in the aspect of material management. The use of lightweight materials reduces the dead load in structures, thus the reduction in the use of reinforcement and concrete in the foundation. To this end, this study examined the effect of synthetic foam on the properties of stabilized lateritic brick with a view to producing lightweight stabilized laterite brick for use on weak soils with low bearing capacity. Laboratory tests were conducted on the bricks produced to determine the density, compressive strength, and water absorption properties at 7, 14, 21, and 28 days. Preformed foam using synthetic foaming agent was used at 0%, 25%, 50%, 75% and 100% to replace the water in the experiment. One hundred twenty samples of stabilized foamed lateritic bricks were produced at a mixed ratio of 1:4 (cement: laterite) using a 0.6 water/cement ratio. The result showed that the bricks at all percentages of foam content meet up with the minimum requirement of compressive strength of 1.6N/mm2, 2.0N/mm2 and 3.5N/mm2 recommended by the Nigerian Building code, Nigerian Building and Road Research Institute, and the third class brick of the BS 3921:1985 respectively. The water absorption is within the limits of bricks specified in standards as 15%. The highest compressive strength was recorded at 25% foam inclusion (4.839N/mm2) on 28th day hence concluding that foaming agent stabilizes the characteristics strength of laterite bricks and also reduces its density.",lightweight stabilized lateritic bricks; synthetic foaming agent; compressive strength; water absorption; density,DOAJ
d8817b8d35214d3caba8019535852265,"Social-ecological dynamics of aggregate mining in Ouagadougou, Burkina Faso",Katharina Salomea Hemmler; Wendinkonté Elisé Gustave Tarpaga; Oussama Himmy; Andreas Buerkert,2025,Scientific Reports,GB,10.1038/s41598-025-98929-6,https://doi.org/10.1038/s41598-025-98929-6,"Abstract While traditional materials like clay-based adobe bricks are common in Burkina Faso, rapid urbanization in its capital, Ouagadougou, has driven a shift to more durable construction materials. The city’s demand for aggregates - sand, gravel, and crushed stone - is met by several mechanized and artisanal quarries. To assess the scope and processes of these extraction systems as well as the socio-economic and environmental implications of two artisanal granite quarries (Pissy and Yagma) in Ouagadougou, we employed a mixed-methods approach, including truck counts, aerial imagery for 3D volume estimation, interviews, and air quality measurements. Our findings indicate that sand is predominantly sourced from south of Ouagadougou, with transport distances reaching up to 165 km and an extrapolated annual extraction volume of 1.8 million m3, which is relatively low compared to the high urbanization rates and greater volumes extracted in neighboring countries. The 3D model of the Pissy quarry revealed significant terrain alterations and detailed granite extraction data, totaling nearly 450,000 m3. Granite quarrying, predominantly carried out by Burkinabe women with limited education, involves cracking, transporting, and crushing rocks. The artisanal quarries displayed a high level of informality, characterized by lack of regulatory compliance, absence of worker contracts and legal protection, manual and small-scale operations, hazardous working conditions, and economic vulnerability and instability. Air pollution varied, with Pissy exhibiting significantly elevated levels of particulate matter. Policy decisions on the future of these quarries should consider health standards as well as the workers’ realities and alternative granite sources.",Artisanal quarry; Informal sector; Resource extraction; Sand; Urbanization; West Africa,DOAJ
dca403b6eeb143d8b2b5578dbe281ffd,Potential of raffia nanofibrillated cellulose as a reinforcement in extruded earth-based materials,Tido Tiwa Stanislas; Gbétoglo C. Komadja; Yakum R. Nafu; Assia A. Mahamat; P.W.H. Mejouyo; Josepha F. Tendo; Ebenezer Njeugna; Peter A. Onwualu; Holmer Savastano Junior,2022,Case Studies in Construction Materials,GB,10.1016/j.cscm.2022.e00926,http://www.sciencedirect.com/science/article/pii/S2214509522000584,"The production of cellulose in the nano-scale size and their application as a reinforcement in the construction materials have gained increasing attention due to their unique properties, such as high tensile strength and modulus of elasticity, and large specific surface area. This study aimed to evaluate the mechanical, physical and thermal behaviour of extruded earth-based matrix reinforced with 0.1%, 0.3%, and 0.5%wt. of nanofibrillated cellulose (NFC). The results have shown that the mechanical nanofibrillation process of fibre improves its thermal stability. Their inclusion in an earthen matrix satisfactorily increases flexural strength and specific energy, while there is no significant increase in the composite's water absorption and thermal conductivity. The inclusion of a less than 0.5%wt. of raffia NFC contributes to fill the voids and arrest the propagation of nanoscale crack and improve the packing density of the earth-based composite for the development of the eco-friendly housing solution.",Raffia nanofibrillated cellulose; Earth-based building materials; Flexural strength; Thermal stability; Thermal conductivity; Drying shrinkage,DOAJ
ec5f00ddde554441843e8fc38718c591,Applications of machine learning algorithms on the compressive strength of laterite blocks made with metakaolin-based geopolymer and sugarcane molasses,David Sinkhonde; Derrick Mirindi; Ismael Dabakuyo; Tajebe Bezabih; Destine Mashava; Frederic Mirindi,2025,Waste Management Bulletin,NL,10.1016/j.wmb.2025.100212,http://www.sciencedirect.com/science/article/pii/S2949750725000410,"To refine the process of anticipating the structural integrity of laterite block components, the use of machine learning (ML) algorithms is required. This study initiates an exploration into forecasting the compressive strength of laterite blocks infused with metakaolin-based geopolymer (MKG) and sugarcane molasses (SM), utilizing machine learning techniques such as artificial neural networks (ANN), random forests (RF), decision trees (DT), and support vector machines (SVM). The models were developed using four input values, including the MKG, SM, laterite soil, and water, with compressive strength as the output. Results show that for all the models, the majority of the data points lie within the error lines range of −20 % and +20 %. Using the Taylor diagram model, the results demonstrate that the SVM (train) model achieves the highest performance in predicting the compressive strength of laterite blocks, with a correlation coefficient of 0.99 and the lowest root mean square error (RMSE) of 0.139. The correlation coefficient values (R) for training and testing algorithm models ranged between 0.65 and 0.99, implying that all models fairly predict the compressive strength of laterite blocks containing MKG and SM. The RF model emerges as an important model for generalization across training and testing phases, with R values of 0.9828 and 0.789, respectively. SHapley Additive exPlanations (SHAP) analysis assesses the model’s explainability behavior. According to a SHAP-based feature importance study, age (85.33 %) and water content (17.87 %) are critical components that may improve compressive strength compared to MKG (8.60 %) and SM (6.74 %), respectively. This study not only assists in comprehending the essential parameters necessary for making well-informed decisions but also opens exciting possibilities for the application of ML in fostering sustainable construction practices.",Machine learning algorithms; Sugarcane molasses; Laterite blocks; Metakaolin-based geopolymer; Sustainable construction,DOAJ
f28adeca864949eaa6380297bbdceccc,Dimensionnal stability and strength appraisal of termite hill soil stabilisation using hybrid bio-waste and cement for eco-friendly housing,Assia Aboubakar Mahamat; Abubakar Dayyabu; Abdulganiyu Sanusi; Mohammed Ado; Ifeyinwa Ijeoma Obianyo; Tido Tiwa Stanislas; Numfor Linda Bih,2022,Heliyon,GB,10.1016/j.heliyon.2022.e09406,http://www.sciencedirect.com/science/article/pii/S2405844022006946,"Dimensional stability and compressive strength are key factors to consider when modelling earth-based materials. It defines the volumetric performance of earth-based materials upon wet and dry environment. Meanwhile, the deformation under compression loading is accessed with the compressive strength testing. This study is aimed to use locally available materials considered as waste to model sustainable construction materials through soil stabilisation technique. The utilization of biowaste in this study is aimed to reduce the amount of waste produced in the agricultural sector in addition to the promotion of this material locally in the construction field. Cement was used as stabilizer to establish the performances of the waste-based stabilizer when mixed with conventional stabilizer or partnerless. Borassus fruit ash and cement were used both in solo, and hybrid mix (5wt%, 10wt%) to stabilize termite mound soil in the mix design. The mix design was analyzed microstructurally with scanning electron microscopy (SEM)-energy dispersive spectroscopy (EDS) to understand the effect of each stabilizer on the microstructural level. Fourier transform infra-red (FTIR) was conducted to identify the functional group present in each mix design to establish the influence of both stabilisers on the bonding mechanism. The mix design was also tested for water sensitivity, linear shrinkage, and compressive strength. From the results, samples containing 10wt% hybrid borassus fruit ash/cement exhibited higher content of Silicon, Aluminum, and Iron consequently satisfactory compressive strength. For hybrid stabilisation of earth-based materials, preference is given to 10wt% stabilisation level. The results of this study are analyzed to reduce the footprint of agricultural waste and to model locally available materials into sustainable housing materials.",Dimensional stability; Compressive strength; Hybrid stabilization; Soil stabilisation; Sustainable housing; Biowaste stabiliser,DOAJ
0c8fb722e93142479565e227530655bc,"Design, modelling and optimisation of ultra high-performance fibre reinforced concrete incorporating waste materials",Ime Emmanuel James; Fidelis Onyebuchi Okafor; Benjamin Okwudili Mama; Joseph Chigemezu Ezihe,2024,Discover Civil Engineering,CH,10.1007/s44290-024-00100-z,https://doi.org/10.1007/s44290-024-00100-z,"Abstract The adoption of ultra-high-performance fibre-reinforced concrete (UHPFRC) in modern-day construction has gradually increased because of its high compressive and flexural strength at the early production ages. The UHPFRC's high initial cost discourages its production and widespread use. This cost can be reduced by incorporating waste materials in UHPFRC production. This study aims to design, model, and optimise a three-day heat-cured UHPFRC incorporating waste materials. To produce a sustainable UHPFRC mixture, this study combines rice husk ash (RHA) and recycled tire steel fibre (RTSF) as the primary waste components, with Portland limestone cement, river sand, superplasticizer, and water. The concrete is heat-cured in a hot water bath at 90 °C for 3 days, resulting in rapid strength development. A D-optimal mixture design technique was used to optimise the mix proportions, and mathematical models were developed to predict the compressive and flexural strengths. The non-significant lack-of-fit results and the high values of coefficient of determination (R2) revealed the accuracy of the models in predicting the compressive and flexural strengths of the UHPFRC. The low values of standard deviation (SD) and coefficient of variation (CV) confirmed the consistency and reliability of the prediction models. A numerical optimisation revealed that it is possible to design a UHPFRC mixture with a lower cement content of 38.29% of the UHPFRC mix, resulting in a compressive strength of 117.62 MPa and a flexural strength of 36.32 MPa. The study reveals that integrating RHA and RTSF into UHPFRC can yield high-performance properties, offering innovative solutions for resource scarcity and environmental sustainability in the construction sector.",Ultra-high-performance fiber-reinforced concrete; Compressive strength; Flexural strength; D-optimal mixture design; Heat curing; Numerical optimization,DOAJ
16995d72ad214cad9c09672633c90f74,Optimizing the Mechanical Properties of Pervious Concrete Containing Calcium Carbide and Rice Husk Ash Using Response Surface Methodology,Musa Adamu; Sani Olalekan; Muhammad Aliyu,2020,Journal of Soft Computing in Civil Engineering,IR,10.22115/scce.2020.229019.1216,http://www.jsoftcivil.com/article_112656_0d46ac9b5852c91e333b1f40e27576cd.pdf,"Pervious Concrete (PC) have continued gaining acceptability significantly over years due to its sustainability and environmentally friendly. There are many benefits of using PC, some of which includes management of storm water runoff, groundwater supplier recharging and reduction of heat island effects etc. Numerous studies have been carried out through employing different approaches in order to improve the overall performance of PC. Due to the advancement in high performance PC using supplementary cementitious materials, extensive application of this material was made possible. In this study, calcium carbide waste (CCW) and rice husk ash (RHA) were used as supplementary cementitious materials and up to 20% replacement was made for both RHA and CCW in the PC mixes. Response surface methodology was used to derive the mathematical relationship between strengths and the variables RHA and CCW. The workability, flexural strength, compressive strength and splitting tensile strength were investigated and at 0%RHA and 10%CCW the strength of concrete increases significantly when compared with the control mix.",pervious concrete; rice husk ash; calcium carbide waste; compressive strength; tensile strength; response surface methodology,DOAJ
16dfa5bb52a242b2b76da1753dd14eba,A comparative study of physical and chemical properties of different pozzolanic materials used for roller compacted concrete RCC dams,Husein Malkawi Abdallah I.; Shatnawi Ehab; Husein Malkawi Dima A.,2017,MATEC Web of Conferences,FR,10.1051/matecconf/201712002025,https://doi.org/10.1051/matecconf/201712002025,"This paper addresses the feasibility and the efficiency of using Natural Pozzolan and/or Rock flour in Roller Compacted Concrete (RCC) gravity dams. For this purpose, five identical mortar trial mixes were prepared using five different supplementary materials, i.e., fly ash produced in South Africa (proven to be effective in RCC construction), fly ash produced in Turkey, Jordanian natural pozzolan, Saudi natural pozzolan, and rock flour from Mujib Dam basalt quarry. The physical and chemical properties of these pozzolanic materials were determined. The effectiveness of each one of these mineral admixtures used as a cement replacement material in controlling alkali silica reaction are studied and analyzed. Correlations were made between the mechanical properties for the five proposed mixes and a control mix using the Jordanian Portland Cement. The results demonstrate that the performance of Natural Pozzolana and/or rock flour as compared with that of fly ash and other pozzolanic material is very satisfactory and can be effectively used in RCC construction.",,DOAJ
2317ec5b5cf941759af5b95b6fb47c60,Evaluation of Anogeissus leiocarpus ash as a pozzolanic material for concrete in chemical environments,Williams Dunu; Dauda Dahiru; Okoli Godwin Okoli; Idowu Albert; Nathaniel Olukotun; Obari Onimisi,2025,Academia Materials Science,US,10.20935/AcadMatSci7935,https://www.academia.edu/144494280/Evaluation_of_Anogeissus_leiocarpus_ash_as_a_pozzolanic_material_for_concrete_in_chemical_environments,"
          Addressing the pressing need for sustainable construction materials amidst rising cement costs, environmental degradation, and global warming, this study investigates the potential of Anogeissus leiocarpus ash as a partial cement replacement in concrete exposed to chemical environments. Unlike conventional focus on compressive strength alone, this research holistically evaluates mechanical and durability properties. Preliminary material characterization was conducted, followed by casting 252 concrete samples (100 mm cubes) with 0%, 5%, 10%, 15%, 20%, and 25% Anogeissus leiocarpus ash substitutions using a 1:2:4 mix proportion (cement: fine aggregate: coarse aggregate) and 0.63 water-cement ratio. Assessments at 28 and 56 days encompassed compressive strength, abrasion resistance, and water absorption (sorptivity) in normal and magnesium sulphate (MgSO4) environments. Compressive strength at 28 days showed a marginal decrease of 0.84% for 20% ash replacement concrete versus control samples in normal curing. Concrete with Anogeissus leiocarpus ash exhibited superior abrasion resistance and lower sorptivity compared to Ordinary Portland Cement (OPC) counterparts in both normal and chemical environments at 56 days. The ash demonstrated pozzolanic properties, satisfying ASTM C618-22 criteria. The distinctiveness of Anogeissus leiocarpus ash lies in its local availability and underutilized potential as a sustainable pozzolan, offering dual benefits of reduced clinker dependency and enhanced concrete durability in aggressive environments, positioning it as a viable candidate for eco-friendly construction material balancing performance and environmental stewardship.",,DOAJ
2914b635499042b295d3a6a13a16fe8b,Subgrade Stabilization using Rice Husk Ash-based Geopolymer (GRHA) and Cement Kiln Dust (CKD),Emmanuel Adeyanju; Chukwueloka Austin Okeke; Isaac Akinwumi; Ayobami Busari,2020,Case Studies in Construction Materials,GB,10.1016/j.cscm.2020.e00388,http://www.sciencedirect.com/science/article/pii/S2214509520300607,"This study explores the use of two wastes (rice husk ash (RHA) and cement kiln dust (CKD)) for improving the mechanical strength of a subgrade soil obtained from a failed road section in Nigeria. It presents an experimental insight on the stabilization of the soil with CKD and CKD + RHA-based geopolymer. In the RHA-based geopolymer, CKD was included as supplementary material for activator reduction. The stabilizers were mixed with the soil in varying proportions ranging from 7.5 to 15% for CKD stabilization. Thereafter, the optimum percentage of CKD was mixed with RHA (4–10%) and activated with sodium hydroxide (NaOH). Pavement design was also performed using PaveXpress considering heavy traffic loading conditions. Cost analyses were conducted on the resulting asphaltic pavement thickness for each subgrade. The results show improved mechanical with both stabilizers. However, the stabilization done with CKD at 10 % and geopolymer 3 (8 % RHA and 10 % CKD) were the optimum. Generally, CKD stabilization performed better than geopolymer stabilization. Also, the results showed that the pavement with the lowest thickness corresponds to the optimum and had the highest cost reduction. This research showed that $60,000 can be saved irrespective of stabilizer used which is in tandem with sustainable development goals (SDGs 9, 11 and 12).",Subgrade; Geopolymer stabilization; Pavement layer materials; Sustainability; Waste utilization,DOAJ
